pais,pais_codi,any,vab_meur,vab_total_meur,pes_cnae47
Lituania,LT,2001,991.9,12187.0,0.08139000574382539
Lituania,LT,2002,1136.9,13502.2,0.08420109315518953
Lituania,LT,2003,1256.1,14943.1,0.08405886328807274
Lituania,LT,2004,1362.0,16498.3,0.08255396010498052
Lituania,LT,2005,1595.2,19006.6,0.08392874054275884
Lituania,LT,2006,1733.4,21725.4,0.07978679333867271
Lituania,LT,2007,2102.3,26061.9,0.08066564601966857
Lituania,LT,2008,2290.6,29313.0,0.07814280353426807
Lituania,LT,2009,1972.8,24262.6,0.0813103294782917
Lituania,LT,2010,1931.8,24707.5,0.07818678538905191
Lituania,LT,2011,2154.4,27803.8,0.07748581129198168
Lituania,LT,2012,2274.0,29870.7,0.07612811216342436
Lituania,LT,2013,2462.8,31414.9,0.07839592040719531
Lituania,LT,2014,2509.7,32738.0,0.07666015028407355
Lituania,LT,2015,2498.6,33547.8,0.07447880337905913
Lituania,LT,2016,2600.9,34789.7,0.07476063317591126
Lituania,LT,2017,2702.5,37823.8,0.07144972213262549
Lituania,LT,2018,2824.3,41189.1,0.06856911173101622
Lituania,LT,2019,2900.7,44098.4,0.06577789670373528
Lituania,LT,2020,2881.7,44905.0,0.06417325464870281
Lituania,LT,2021,3093.7,50516.9,0.061240891661998254
Lituania,LT,2022,3386.6,60696.1,0.055796006662701556
Lituania,LT,2023,3605.8,67012.1,0.053808192848754176
Lituania,LT,2024,3669.5,70747.7,0.051867410530660366
Letonia,LV,1995,154.2,3546.5,0.04347948681798956
Letonia,LV,1996,231.2,4045.7,0.05714709444595496
Letonia,LV,1997,280.4,4951.8,0.05662587341976654
Letonia,LV,1998,359.9,5478.7,0.0656907660576414
Letonia,LV,1999,389.1,6090.0,0.06389162561576354
Letonia,LV,2000,522.2,7511.8,0.06951729279267287
Letonia,LV,2001,552.8,8240.6,0.06708249399315583
Letonia,LV,2002,595.6,8840.5,0.06737175499123353
Letonia,LV,2003,622.3,8945.8,0.06956337052024414
Letonia,LV,2004,684.3,10034.2,0.06819676705666619
Letonia,LV,2005,827.1,11700.0,0.0706923076923077
Letonia,LV,2006,1036.6,14459.8,0.07168840509550616
Letonia,LV,2007,1251.9,19063.7,0.06566930868614172
Letonia,LV,2008,1336.4,20904.6,0.0639285133415612
Letonia,LV,2009,1152.7,16506.8,0.06983182688346622
Letonia,LV,2010,1179.0,15587.2,0.0756389858345309
Letonia,LV,2011,1086.7,16755.9,0.06485476757440663
Letonia,LV,2012,1163.8,18716.7,0.062179764595254504
Letonia,LV,2013,1162.7,19263.5,0.06035767124354349
Letonia,LV,2014,1195.5,19950.5,0.059923310192727
Letonia,LV,2015,1329.3,20768.5,0.06400558538170788
Letonia,LV,2016,1387.5,21280.0,0.06520206766917293
Letonia,LV,2017,1434.8,22589.7,0.06351567307224089
Letonia,LV,2018,1488.5,24287.9,0.06128566076111973
Letonia,LV,2019,1635.1,25590.5,0.06389480471268634
Letonia,LV,2020,1694.0,25367.0,0.06677967438010013
Letonia,LV,2021,1649.4,28062.2,0.058776574894341856
Letonia,LV,2022,1853.4,31521.4,0.05879814982837057
Letonia,LV,2023,2032.8,34788.2,0.058433606797707274
Malta,MT,1995,147.1,2526.7,0.05821822931095896
Malta,MT,1996,157.3,2721.2,0.057805379979420854
Malta,MT,1997,174.6,2997.2,0.05825437074602963
Malta,MT,1998,194.0,3252.0,0.05965559655596556
Malta,MT,1999,210.3,3445.3,0.06103967724145938
Malta,MT,2000,230.0,3898.2,0.05900159047765636
Malta,MT,2001,233.1,4030.9,0.0578282765635466
Malta,MT,2002,235.0,4180.2,0.056217405865748055
Malta,MT,2003,230.3,4256.5,0.05410548572771056
Malta,MT,2004,228.9,4307.3,0.05314233974879855
Malta,MT,2005,223.1,4457.0,0.05005609154139556
Malta,MT,2006,224.9,4676.0,0.04809666381522669
Malta,MT,2007,230.4,5040.0,0.045714285714285714
Malta,MT,2008,232.5,5492.3,0.04233199206161353
Malta,MT,2009,244.2,5505.9,0.04435242194736556
Malta,MT,2010,262.1,6053.2,0.04329941188131898
Malta,MT,2011,295.3,6151.1,0.048007673424265575
Malta,MT,2012,304.2,6592.6,0.046142644783545184
Malta,MT,2013,345.4,7204.3,0.04794358924531182
Malta,MT,2014,346.7,7913.5,0.043811208694003914
Malta,MT,2015,426.1,9113.5,0.04675481428649805
Malta,MT,2016,432.6,9678.9,0.04469516164026904
Malta,MT,2017,467.0,11228.1,0.041592077021045414
Malta,MT,2018,510.6,12209.5,0.04181989434456776
Malta,MT,2019,549.0,13098.9,0.04191191626777821
Malta,MT,2020,494.8,13149.7,0.03762823486467372
Malta,MT,2021,544.6,15349.0,0.03548113883640628
Malta,MT,2022,647.0,16672.8,0.03880571949522576
Malta,MT,2023,806.5,19426.5,0.04151545569196716
Malta,MT,2024,859.9,21435.4,0.04011588307192774
Malta,MT,2025,935.6,22581.0,0.041433063194721224
Paisos Baixos,NL,1995,12866.9,314712.9,0.04088456494792555
Paisos Baixos,NL,1996,12962.3,321321.4,0.04034060601005721
Paisos Baixos,NL,1997,13311.1,332458.5,0.04003838073022648
Paisos Baixos,NL,1998,14930.9,353324.0,0.04225838041004857
Paisos Baixos,NL,1999,16084.0,376540.0,0.04271524937589632
Paisos Baixos,NL,2000,17262.0,405973.0,0.04252006906863264
Paisos Baixos,NL,2001,18667.0,430475.0,0.04336372611649922
Paisos Baixos,NL,2002,19694.0,449144.0,0.04384785280444579
Paisos Baixos,NL,2003,19637.0,459576.0,0.04272851497902414
Paisos Baixos,NL,2004,19229.0,473572.0,0.04060417423327393
Paisos Baixos,NL,2005,19267.0,492241.0,0.039141396186014574
Paisos Baixos,NL,2006,20399.0,522057.0,0.03907427732987011
Paisos Baixos,NL,2007,21352.0,554653.0,0.03849614083039306
Paisos Baixos,NL,2008,21456.0,580170.0,0.0369822638192254
Paisos Baixos,NL,2009,21493.0,564180.0,0.038095997731220535
Paisos Baixos,NL,2010,20832.0,575705.0,0.03618519901685759
Paisos Baixos,NL,2011,21265.0,589169.0,0.036093209248959125
Paisos Baixos,NL,2012,21516.0,593115.0,0.036276270200551325
Paisos Baixos,NL,2013,21782.0,598320.0,0.03640526808396845
Paisos Baixos,NL,2014,21800.0,609309.0,0.03577823403232186
Paisos Baixos,NL,2015,22661.0,627626.0,0.03610589746122691
Paisos Baixos,NL,2016,23848.0,644312.0,0.03701312407653435
Paisos Baixos,NL,2017,25296.0,671934.0,0.03764655457232407
Paisos Baixos,NL,2018,26487.0,703557.0,0.037647269517608384
Paisos Baixos,NL,2019,28277.0,739508.0,0.03823758498893859
Paisos Baixos,NL,2020,30077.0,726149.0,0.0414198738826329
Paisos Baixos,NL,2021,32386.0,791730.0,0.04090535915021535
Paisos Baixos,NL,2022,33160.0,888174.0,0.03733502669521963
Paisos Baixos,NL,2023,36347.0,944801.0,0.03847053506505603
Paisos Baixos,NL,2024,40577.0,1007338.0,0.040281414976899514
Polonia,PL,1995,8954.1,96414.8,0.09287059663039285
Polonia,PL,1996,10629.1,111508.3,0.09532115546555728
Polonia,PL,1997,10310.6,124533.7,0.08279365344481053
Polonia,PL,1998,10974.8,138034.7,0.07950754411752986
Polonia,PL,1999,11452.0,140983.6,0.08122930610368866
Polonia,PL,2000,14914.2,166535.6,0.08955562654471476
Polonia,PL,2001,17814.6,190238.8,0.09364335771672234
Polonia,PL,2002,17121.9,186424.0,0.09184386130541133
Polonia,PL,2003,14090.8,170307.8,0.08273725572169918
Polonia,PL,2004,15057.0,183256.6,0.08216348006019975
Polonia,PL,2005,17392.5,217058.4,0.08012820512820513
Polonia,PL,2006,19457.6,241593.2,0.08053869065851191
Polonia,PL,2007,20848.9,274429.8,0.07597170569668456
Polonia,PL,2008,22640.9,320720.1,0.07059395404279309
Polonia,PL,2009,21660.5,282249.3,0.07674244010525447
Polonia,PL,2010,23786.0,317377.5,0.07494545139463257
Polonia,PL,2011,24182.9,333465.5,0.07251994584147387
Polonia,PL,2012,24541.1,343268.1,0.07149251561680214
Polonia,PL,2013,26055.0,345870.2,0.07533172849236505
Polonia,PL,2014,27043.7,362168.6,0.0746715756142305
Polonia,PL,2015,28268.0,383948.8,0.07362439991998933
Polonia,PL,2016,26959.3,377878.6,0.07134381253661891
Polonia,PL,2017,30648.3,412150.8,0.07436185978530188
Polonia,PL,2018,32754.4,441983.8,0.07410769353989898
Polonia,PL,2019,34452.7,473955.7,0.07269181486792964
Polonia,PL,2020,34132.3,469239.0,0.07273969128738234
Polonia,PL,2021,33898.6,508282.2,0.06669247909920906
Polonia,PL,2022,39204.2,590308.8,0.06641303670214639
Polonia,PL,2023,43526.2,679422.1,0.0640635622538625
Portugal,PT,1995,4666.2,80203.8,0.05817928826314962
Portugal,PT,1996,4854.2,84875.3,0.057192139527047325
Portugal,PT,1997,5266.8,90904.8,0.05793753465163556
Portugal,PT,1998,5532.1,96769.0,0.05716810135477271
Portugal,PT,1999,5748.0,104186.7,0.055170189669122835
Portugal,PT,2000,6203.1,112482.8,0.05514709804521225
Portugal,PT,2001,6573.1,119059.0,0.05520876204234876
Portugal,PT,2002,6832.6,124675.0,0.0548032885502306
Portugal,PT,2003,6852.1,127682.6,0.05366510393741982
Portugal,PT,2004,7099.6,133071.7,0.05335168935243181
Portugal,PT,2005,7210.3,137401.0,0.052476328411001374
Portugal,PT,2006,7428.8,143475.0,0.05177766161352152
Portugal,PT,2007,7806.9,152061.8,0.05134031032119836
Portugal,PT,2008,8010.0,156036.8,0.05133404427673472
Portugal,PT,2009,8125.9,155410.3,0.05228675319460808
Portugal,PT,2010,8176.9,158032.3,0.05174195401826082
Portugal,PT,2011,8560.9,154178.0,0.05552608024491172
Portugal,PT,2012,8498.3,147300.5,0.05769362629454754
Portugal,PT,2013,8682.3,149851.5,0.0579393599663667
Portugal,PT,2014,8803.7,151138.9,0.05824906757955762
Portugal,PT,2015,9255.0,156080.7,0.05929624867136039
Portugal,PT,2016,9100.9,161745.0,0.05626696343009057
Portugal,PT,2017,9157.3,169071.4,0.05416232431978442
Portugal,PT,2018,9291.4,177157.3,0.05244717547625754
Portugal,PT,2019,10158.8,185473.9,0.05477212696772969
Portugal,PT,2020,9235.0,175104.3,0.052739995534090256
Portugal,PT,2021,9834.1,187361.5,0.05248730395518823
Portugal,PT,2022,10747.6,211027.9,0.05092975857694646
Portugal,PT,2023,11884.4,235589.3,0.050445414965790046
Romania,RO,1995,804.3,27109.7,0.029668347491857157
Romania,RO,1996,971.4,27634.4,0.03515183973598124
Romania,RO,1997,1083.5,29416.1,0.036833570731674155
Romania,RO,1998,1507.9,33424.6,0.04511347929369387
Romania,RO,1999,1362.3,30233.0,0.04506003373796844
Romania,RO,2000,1659.7,36656.5,0.045277099559423294
Romania,RO,2001,1590.9,40955.7,0.03884440993561336
Romania,RO,2002,1609.3,43982.8,0.03658930309120838
Romania,RO,2003,1818.9,45599.2,0.03988885769925789
Romania,RO,2004,2151.3,54181.4,0.039705507794187675
Romania,RO,2005,3029.2,70256.2,0.043116479399682876
Romania,RO,2006,3871.8,86573.0,0.04472295057350444
Romania,RO,2007,5475.3,113758.6,0.048130866589427085
Romania,RO,2008,4923.9,131496.4,0.037445131577746614
Romania,RO,2009,3696.3,113851.4,0.03246600393144046
Romania,RO,2010,3283.3,114808.6,0.028598031854756525
Romania,RO,2011,2396.6,122591.0,0.019549559103033663
Romania,RO,2012,5057.9,123151.9,0.041070417914786536
Romania,RO,2013,4148.2,125977.2,0.03292818065491216
Romania,RO,2014,5098.2,133119.6,0.03829789152010673
Romania,RO,2015,5160.4,140803.8,0.03664957905965606
Romania,RO,2016,7234.8,149958.4,0.04824538005206778
Romania,RO,2017,8863.9,168623.9,0.052566095316262995
Romania,RO,2018,10364.7,185103.4,0.055994109238404054
Romania,RO,2019,10756.7,202007.4,0.05324903939162625
Romania,RO,2020,12722.3,199201.9,0.06386635870440995
Romania,RO,2021,15334.9,217720.0,0.07043404372588646
Romania,RO,2022,17719.8,257784.6,0.06873878424079638
Romania,RO,2023,16615.0,293669.9,0.05657712962751715
Romania,RO,2024,18732.6,320451.1,0.05845696894159515
Suecia,SE,1993,5938.8,157439.7,0.03772110846247801
Suecia,SE,1994,6620.8,167539.6,0.03951782145832985
Suecia,SE,1995,7201.6,179364.3,0.04015068773440423
Suecia,SE,1996,7963.1,203143.3,0.039199422279740465
Suecia,SE,1997,8090.2,209410.8,0.03863315550105343
Suecia,SE,1998,8255.1,213466.5,0.038671641686166214
Suecia,SE,1999,8902.1,227645.3,0.03910513417145006
Suecia,SE,2000,9641.6,253550.9,0.03802628979033401
Suecia,SE,2001,9112.7,240467.0,0.03789584433622909
Suecia,SE,2002,9689.1,252113.4,0.03843151534190567
Suecia,SE,2003,10274.8,262619.3,0.03912431416883679
Suecia,SE,2004,10925.2,275203.8,0.039698579743448315
Suecia,SE,2005,11360.1,279117.3,0.040700092756701216
Suecia,SE,2006,12146.3,298661.9,0.04066906424957451
Suecia,SE,2007,12719.9,317465.0,0.04006709401036335
Suecia,SE,2008,12353.9,312144.9,0.039577452650996374
Suecia,SE,2009,11473.7,275978.1,0.04157467567172903
Suecia,SE,2010,13457.3,328308.3,0.04098982572173777
Suecia,SE,2011,14298.3,363283.5,0.039358517521439866
Suecia,SE,2012,14972.7,379375.0,0.03946675453047776
Suecia,SE,2013,15982.0,389842.6,0.040996032757836115
Suecia,SE,2014,15818.2,386743.3,0.04090103176965186
Suecia,SE,2015,15907.4,401567.2,0.03961329510975996
Suecia,SE,2016,16136.0,410330.5,0.03932439825945183
Suecia,SE,2017,16067.1,420027.7,0.0382524771580541
Suecia,SE,2018,15253.9,411827.2,0.03703956416671847
Suecia,SE,2019,15074.7,420490.7,0.03585025780593958
Suecia,SE,2020,15417.8,423900.4,0.03637127966852591
Suecia,SE,2021,17370.1,473274.1,0.03670198728390165
Suecia,SE,2022,15909.2,485266.9,0.032784432649331736
Suecia,SE,2023,15430.3,478096.0,0.03227448043907499
Eslovenia,SI,1995,758.3,14044.5,0.053992666168250915
Eslovenia,SI,1996,762.9,14557.8,0.05240489634422784
Eslovenia,SI,1997,906.8,15926.8,0.05693547982017731
Eslovenia,SI,1998,930.9,17078.8,0.05450617139377474
Eslovenia,SI,1999,885.7,18220.8,0.04860928170003513
Eslovenia,SI,2000,875.1,18955.4,0.04616626396699621
Eslovenia,SI,2001,944.4,20168.6,0.04682526303263489
Eslovenia,SI,2002,1050.6,21516.8,0.048826963117192146
Eslovenia,SI,2003,1098.5,22731.4,0.048325224139296304
Eslovenia,SI,2004,1095.0,24089.1,0.04545624369528127
Eslovenia,SI,2005,1214.3,25379.4,0.04784589076179893
Eslovenia,SI,2006,1306.0,27489.7,0.04750870325976638
Eslovenia,SI,2007,1411.7,30604.4,0.04612735423664571
Eslovenia,SI,2008,1568.9,33037.7,0.04748817260281437
Eslovenia,SI,2009,1569.6,31274.4,0.05018801319929399
Eslovenia,SI,2010,1625.5,31296.9,0.05193805137250015
Eslovenia,SI,2011,1615.5,31911.2,0.05062485898367971
Eslovenia,SI,2012,1555.2,31113.8,0.04998425136113236
Eslovenia,SI,2013,1608.5,30975.3,0.05192847204062592
Eslovenia,SI,2014,1610.2,32050.3,0.05023977934683919
Eslovenia,SI,2015,1684.2,33058.5,0.05094605018376514
Eslovenia,SI,2016,1725.8,34438.5,0.05011251941867387
Eslovenia,SI,2017,1844.2,36789.8,0.05012802461551843
Eslovenia,SI,2018,1971.0,39355.4,0.050082072599948166
Eslovenia,SI,2019,2073.7,41821.1,0.049585018088955095
Eslovenia,SI,2020,2006.3,41139.2,0.04876857109520846
Eslovenia,SI,2021,2260.9,45539.5,0.04964700973879819
Eslovenia,SI,2022,2282.8,49934.2,0.04571616246981028
Eslovenia,SI,2023,2580.1,56995.1,0.04526880380945029
Eslovenia,SI,2024,2690.3,59694.2,0.04506803005987182
Eslovaquia,SK,1995,347.3,13470.0,0.025783221974758724
Eslovaquia,SK,1996,579.6,15099.8,0.03838461436575319
Eslovaquia,SK,1997,581.2,17094.6,0.03399904063271443
Eslovaquia,SK,1998,773.7,17984.9,0.04301942184832832
Eslovaquia,SK,1999,577.9,17281.8,0.033439803724149106
Eslovaquia,SK,2000,766.0,19756.3,0.038772442208308236
Eslovaquia,SK,2001,857.4,21343.9,0.04017072793631904
Eslovaquia,SK,2002,1059.6,23517.1,0.045056575853315246
Eslovaquia,SK,2003,1302.3,26585.4,0.04898553341307635
Eslovaquia,SK,2004,1339.2,30660.8,0.043677920993581386
Eslovaquia,SK,2005,1774.3,34663.3,0.05118670178546185
Eslovaquia,SK,2006,2178.8,40821.2,0.05337422711728221
Eslovaquia,SK,2007,2426.9,50472.1,0.04808399095738042
Eslovaquia,SK,2008,2874.2,59534.7,0.048277727107048495
Eslovaquia,SK,2009,2332.3,57953.2,0.04024454214780202
Eslovaquia,SK,2010,3159.5,62293.1,0.05071990316744551
Eslovaquia,SK,2011,3554.3,64503.5,0.0551024363019061
Eslovaquia,SK,2012,4310.1,67018.9,0.06431170908504916
Eslovaquia,SK,2013,3230.2,67552.6,0.04781755254423959
Eslovaquia,SK,2014,2994.8,69149.6,0.043308999618219046
Eslovaquia,SK,2015,2998.0,72394.9,0.041411756905527876
Eslovaquia,SK,2016,3087.2,73592.1,0.04195015497587376
Eslovaquia,SK,2017,3341.1,76152.4,0.04387386346326577
Eslovaquia,SK,2018,3594.8,80918.5,0.04442494608773025
Eslovaquia,SK,2019,4109.4,84543.6,0.0486068726668843
Eslovaquia,SK,2020,4353.3,84655.0,0.051424015120193727
Eslovaquia,SK,2021,4189.6,91101.3,0.04598836679608304
Eslovaquia,SK,2022,5209.3,97975.3,0.053169523339045656
Eslovaquia,SK,2023,6348.9,112863.8,0.056252757748720135
Eslovaquia,SK,2024,6338.6,117813.4,0.053802029310757525
